"Replication","Sample_Size","Parameter","Estimate","Posterior_SD","Lower_95","Upper_95","Rhat","Rhat_Upper","ESS"
82,500,"sd_b0",1.01888513751355,0.0514454616967927,0.920511768967368,1.12211800786345,1.00038894743288,1.00090526608604,6621.37159292769
82,500,"sd_b1",0.603196638774721,0.0205481564762693,0.564404722217381,0.644554838282093,1.00005465370438,1.00018519991497,20767.0574172656
82,500,"rho",0.302640070010913,0.058320872162192,0.186708612351642,0.415435389086443,1.00023998634982,1.00088719985288,7400.33489933036
82,500,"sigma_y",1.0101642264223,0.0130048296031648,0.98499206541495,1.03587135388219,1.00005231436443,1.0001972404324,17428.9006741971
83,500,"beta0_y",2.02893087112157,0.054929692678825,1.9200355907991,2.13539334653643,1.00027255594539,1.00103828609062,1287.07726337811
83,500,"beta1_y",0.495764534279612,0.0289015726140834,0.43746096773936,0.55164145097932,1.00141190872831,1.00516806533398,217.556651952475
83,500,"beta2_y",0.961673737745444,0.0537536974927754,0.857742043922202,1.06807197552521,1.00107097190095,1.00371760978662,1353.116396362
83,500,"sd_b0",0.946498674396178,0.048490162891749,0.854113164206766,1.04417484531688,1.00033335804081,1.00124878192511,5884.33033283708
83,500,"sd_b1",0.614694139963415,0.0207110936855855,0.575734224865936,0.656073461501303,1.00007684701595,1.00017083640954,19879.7820221217
83,500,"rho",0.297206373826273,0.0606284950586384,0.176889349677958,0.414189233121945,1.00048157192458,1.00169408247538,6793.78767035809
83,500,"sigma_y",1.00581456229907,0.0129522763147092,0.980843256937333,1.03143017236665,1.00033397650526,1.00108483785171,17077.655539257
84,500,"beta0_y",2.0698460252877,0.0552748451301095,1.96086142113766,2.17829855037332,1.00901162819577,1.03224650672727,1271.34893752878
84,500,"beta1_y",0.498332846863071,0.0275522748631777,0.446378261031475,0.555214309417974,1.02387610760767,1.08289308298719,229.641080526467
84,500,"beta2_y",0.905762410416045,0.0527655474210158,0.799427185510983,1.0085322037498,1.00094363578319,1.00354639689567,1300.6781292407
84,500,"sd_b0",0.974853374933635,0.0484122888184147,0.882764791719775,1.07240765869523,1.00017796048936,1.00078203046559,6668.11103174726
84,500,"sd_b1",0.582000344337489,0.019954686126615,0.544302813313442,0.622632376018924,1.00002405374943,1.00016365012004,20173.5436641121
84,500,"rho",0.307213274125397,0.0580793459547087,0.192061274412112,0.420200883835201,1.00015998726592,1.00054729580018,7778.61358980865
84,500,"sigma_y",0.989073599618682,0.0126153466353188,0.964710081661252,1.01440349889358,1.00008131609517,1.00021856547211,17774.7162646456
85,500,"beta0_y",1.97147363725374,0.05464846522746,1.86462014455191,2.07781556399344,1.0016037359068,1.00573581271701,1283.86476544843
85,500,"beta1_y",0.500557352156412,0.0280070316967432,0.445628839509134,0.554827851179586,1.00698127682539,1.02232878524214,221.031113035344
85,500,"beta2_y",1.00888440122056,0.054638282478435,0.89842971456006,1.11328377351446,1.00189732647186,1.00542809406365,1375.82627510941
85,500,"sd_b0",0.931858804961039,0.0502360459378057,0.836670539363724,1.03225145975156,1.00036037458273,1.00135713938719,5045.22452456225
85,500,"sd_b1",0.607308327052727,0.0207113422190643,0.568372462295418,0.649016690815981,1.00001052159143,1.00013394512032,18202.0682210199
85,500,"rho",0.396893733902651,0.0596581842163471,0.277365701881959,0.511733947183187,0.999982143637528,1.00000290320106,5340.01154097667
85,500,"sigma_y",1.01030633101379,0.0130803743144592,0.985396134137092,1.03658006741556,0.999966567836367,0.99998919121785,16162.2589999104
86,500,"beta0_y",2.08299260656453,0.0535744095774829,1.97736340126666,2.18725078414491,1.0016196024696,1.00540013629999,1381.73657890681
86,500,"beta1_y",0.511849435761105,0.0278743924479321,0.45497636862019,0.564730731007596,1.00464199123461,1.01329481045664,217.046833808552
86,500,"beta2_y",1.06799633250139,0.0517359681110994,0.965442449713628,1.16830931111457,1.00041170996271,1.00152112441931,1382.65150134951
86,500,"sd_b0",0.925136199136491,0.0487921096508634,0.83141815039694,1.02301079996006,1.00031560362238,1.00100414252145,5817.56263376347
86,500,"sd_b1",0.614360308836148,0.0209182187320949,0.574952563246574,0.656688641857459,1.00006059315113,1.00028079217736,19224.0869748847
86,500,"rho",0.39310667828837,0.0587407193606969,0.2759744086852,0.50530859905747,1.00114197501371,1.00423756469596,5729.22845482379
86,500,"sigma_y",0.99764711807193,0.0127969470025459,0.972685957677299,1.02327089034011,1.00031231191137,1.00121408811451,16690.3576236254
87,500,"beta0_y",1.99575048849141,0.0568565705708444,1.8848439127546,2.10787466207713,1.00033104532569,1.00103726851573,1194.82910684977
87,500,"beta1_y",0.486820630387383,0.0293326552708178,0.426969566223818,0.543834692413014,1.00669388237316,1.01505106245126,207.489727917028
87,500,"beta2_y",0.987208267489509,0.0538108450830347,0.883515910047762,1.09239475094976,1.00094849715137,1.00323120150599,1355.07122292842
87,500,"sd_b0",0.979427456012968,0.0502063222246792,0.884135522611723,1.08057083558731,1.00013091768711,1.00025655638881,6233.31479862221
87,500,"sd_b1",0.608691006372549,0.020749650122156,0.569543744013793,0.651152643667627,1.00004829077587,1.00024649175234,19270.8380842096
87,500,"rho",0.314877872280767,0.0585044066446867,0.198583855937819,0.42829679870689,1.00029247081329,1.00092737992095,7748.13267573198
87,500,"sigma_y",0.999292743782539,0.0128533659727398,0.974387724584359,1.02493122146533,1.00010863958306,1.00051363861625,16646.6208072671
88,500,"beta0_y",1.95693684466456,0.0596650587708386,1.83903183444718,2.0733617861992,1.00235626234718,1.00511424192199,1123.80286153364
88,500,"beta1_y",0.476332907919267,0.0251208077721847,0.426567980626705,0.52430471111884,1.01957603274655,1.06333908648954,294.444269320924
88,500,"beta2_y",0.907439020402742,0.0603211786416071,0.791999440580282,1.0262665056006,1.0028266185918,1.0090279920631,1046.26089083068
88,500,"sd_b0",1.11867928761188,0.0519263275532187,1.01763300279787,1.22290325168599,1.00028123284755,1.00087269744192,8020.07521327128
88,500,"sd_b1",0.573397113564852,0.0197564772350144,0.535850952402297,0.613593347674218,1.00011320343354,1.00053345091672,19806.9629130339
88,500,"rho",0.185266016289786,0.0577841707800311,0.0707318404577927,0.296756897008692,1.00018645100043,1.00071024158581,9580.2690898494
88,500,"sigma_y",1.00112787725573,0.0127865663278847,0.976353407580271,1.02628728426468,1.00039432566952,1.00133439979357,18521.2000452679
89,500,"beta0_y",1.91408324936287,0.0583630520970859,1.79855378659809,2.02829856921917,1.00344764033351,1.00952218833271,1161.91326291338
89,500,"beta1_y",0.531652063408821,0.0275867477301416,0.480124550731363,0.587034918080782,1.00814749879682,1.02470792305242,252.075070255357
89,500,"beta2_y",1.07189040243718,0.0596638799485713,0.956152050341375,1.18806382823408,1.00214459190908,1.00747926076515,1161.6875732986
89,500,"sd_b0",1.01489994534943,0.0496257010180672,0.921034472417154,1.11529483785815,1.00013439783235,1.0003013596798,7040.67787679416
89,500,"sd_b1",0.601453668597989,0.0204294118187365,0.562577691849715,0.64309503049592,0.999982680599537,0.999993724467436,20015.2675685075
89,500,"rho",0.237790149617575,0.0578213434118603,0.123774318056357,0.348919498319683,1.00006255287496,1.00036410794216,8761.13522045308
89,500,"sigma_y",1.0092122318361,0.012968766023326,0.984353306666736,1.03519798582426,0.999987074144013,1.00008155281677,17614.606092885
90,500,"beta0_y",1.9297839380412,0.0562040081471926,1.81995352027394,2.04053602150909,1.00069927685217,1.00125394973548,1255.05510538872
90,500,"beta1_y",0.501855881527992,0.0278207673034444,0.448685460481307,0.558167506477249,1.00679846252665,1.02461235771657,246.639338554249
90,500,"beta2_y",0.936382832747756,0.0572300420986615,0.822001136941642,1.0450090784117,1.0014640527211,1.00207018886932,1230.91210896948
90,500,"sd_b0",1.00440707210636,0.0497714826608741,0.908644510455024,1.10477841071528,1.00087529652961,1.00305083474459,6920.42059964896
90,500,"sd_b1",0.610658222507795,0.0208532611323822,0.570927558687568,0.6528308784087,0.999960027547387,0.999961216430678,20019.7672012547
90,500,"rho",0.305401540654315,0.0569641141101051,0.192047638617449,0.414853526014791,1.00032980997253,1.00130793355082,8157.54042021655
90,500,"sigma_y",1.00415309462573,0.0128970394684406,0.979017457324323,1.02973232594219,1.0003131927103,1.00115075256472,17007.4876162864
91,500,"beta0_y",2.04423083562535,0.0548138598412024,1.93491440237389,2.15067292574026,1.00318212898174,1.01166569539647,1349.21567025475
91,500,"beta1_y",0.50180296202291,0.0267599393899244,0.448014685837078,0.553335522728467,1.00263617177432,1.00685811811049,264.704345832433
91,500,"beta2_y",0.932098548529433,0.0537878709368448,0.827893782669867,1.03695065289332,1.003126701224,1.01142359938016,1326.75071081153
91,500,"sd_b0",0.987262887261395,0.0498872678955117,0.891493660877612,1.08765982273442,0.999973706010911,1.00001991526864,5899.66123279361
91,500,"sd_b1",0.615262139009425,0.0209922583948813,0.575572777933899,0.657976534797791,1.00003829477956,1.00014162934039,19165.4822902944
91,500,"rho",0.332143755195631,0.0574606276006225,0.216323242493274,0.442405809620129,1.00039435146058,1.00135907446128,7776.54999347426
91,500,"sigma_y",1.01341006856621,0.0130713516659625,0.988278138820417,1.03924932333566,1.00002595646741,1.00014410173223,16632.809914784
92,500,"beta0_y",2.03628635772802,0.0538240283846556,1.9313495195743,2.14333458360406,1.00144582530343,1.00292339958037,1322.7068930419
92,500,"beta1_y",0.489002596505804,0.0254953751775756,0.440104775632557,0.538628412054694,1.00576754831041,1.01872549646871,252.069193343003
92,500,"beta2_y",0.907984637321414,0.0590581493685747,0.791125795585443,1.02291131649903,1.00017668740245,1.00024508808634,1293.22846729524
92,500,"sd_b0",0.964127265463602,0.0497419842603409,0.869491115920031,1.06490323394484,1.00074288355386,1.00224654482333,5776.62101005861
92,500,"sd_b1",0.593666264198274,0.0201665409478794,0.555857264338459,0.634649117852773,1.00003258847753,1.0002329171966,19561.646242655
92,500,"rho",0.34532610569273,0.0580910416953768,0.22943983322899,0.457793268453206,1.0001401347108,1.00014563414397,6840.28580952907
92,500,"sigma_y",0.990925331145475,0.012722132020097,0.966329485941257,1.01622482330608,1.00001830089601,1.00015864271211,16543.2408333477
93,500,"beta0_y",2.14703240530507,0.0568219355447597,2.03644503633152,2.25833924650071,1.00578846632674,1.0210731525713,1189.61906560621
93,500,"beta1_y",0.457811161212049,0.0297390940107802,0.400869866408782,0.515724091062072,1.02511411419159,1.08640545632662,202.041035155569
93,500,"beta2_y",0.892731863964701,0.0576081466943239,0.782248088533695,1.00971203585143,1.00137578316933,1.00505665067137,1281.94815063296
93,500,"sd_b0",0.989375883070741,0.0491332340643824,0.894886544540689,1.08734693704336,1.00042713286485,1.00148999292673,6841.36700166851
93,500,"sd_b1",0.62758789397185,0.0212144344615089,0.587086981736753,0.670298459887098,0.999999897636504,1.00008975190775,20033.5000556288
93,500,"rho",0.36522487785469,0.0569990963816703,0.250729433979543,0.473841581291431,1.00019523952118,1.00064754579213,6955.74309129142
93,500,"sigma_y",0.996129552345366,0.0128077164365661,0.971445734928085,1.02154599287743,1.00008065799184,1.00028420384666,17183.2598122642
94,500,"beta0_y",2.01352434477749,0.0556883684759508,1.90532510661898,2.12482835708423,1.00986019061672,1.03553277258266,1253.97509095993
94,500,"beta1_y",0.50363219547935,0.0294687788200705,0.448242383954238,0.561942150346508,1.01896461292019,1.0616023933131,205.324792503237
94,500,"beta2_y",1.12074803299783,0.0566138890371784,1.00955315397166,1.23267565076929,1.00121465926968,1.00308673888499,1273.15369254348
94,500,"sd_b0",0.988735156230623,0.0496054700186049,0.894278091158217,1.08990545069381,1.00030871713308,1.00095121898084,6454.916556018
94,500,"sd_b1",0.600002163581724,0.0205949458421047,0.561417155365522,0.641950969484727,0.999962583554389,0.999970268591593,20430.7393512755
94,500,"rho",0.30253041868183,0.0587001894420492,0.186329627212183,0.415343063368028,1.00003887043895,1.00023643484632,7351.06121168285
94,500,"sigma_y",0.997924399016258,0.0128726414109301,0.973105414568492,1.02351725372984,0.99999059354844,1.00000760400238,16039.8215771906
95,500,"beta0_y",2.09997869135878,0.0561264195847145,1.98912317448566,2.21041977586848,1.00379225488832,1.01362171953652,1242.45822494892
95,500,"beta1_y",0.473915763660254,0.0281867868430435,0.418624756370179,0.529629822564698,1.0054932703858,1.01418404366137,209.664073990531
95,500,"beta2_y",0.998484160685042,0.0554461698569301,0.888127030756986,1.10583710850848,1.00256064452041,1.00905993859568,1323.39204745701
95,500,"sd_b0",0.987467388143305,0.049643013333976,0.892537573939393,1.08687106306034,1.00047555997182,1.00157028716985,6310.63444618967
95,500,"sd_b1",0.602165344407178,0.0205090081994301,0.563528929328883,0.643911454228577,1.00006057068884,1.00026996915556,18937.4467354321
95,500,"rho",0.355116212210204,0.0569245617662889,0.241942231056801,0.464683412665961,1.00001630407585,1.00010589245166,7175.04650596215
95,500,"sigma_y",1.00551100789464,0.0129112019485248,0.980664572991405,1.03111219388443,1.00008719896187,1.00022038041823,17446.5501325887
96,500,"beta0_y",1.96961646131795,0.0534032907252485,1.86576454950421,2.0738341706678,1.00155903872061,1.00545293353774,1480.08770360341
96,500,"beta1_y",0.489821835303388,0.0264926346737318,0.436987571859594,0.541456512623676,1.00691501487866,1.02254011291887,266.839259560781
96,500,"beta2_y",0.992552751961616,0.0513427022974948,0.891653254874514,1.09364356494576,1.0005351205468,1.00209319567336,1481.87964506917
96,500,"sd_b0",0.899495918522686,0.0509410814893827,0.801472338413251,1.00118949804367,1.00027540921924,1.0009293541867,4783.50136296248
96,500,"sd_b1",0.591166458143059,0.0202911582625328,0.553109345226059,0.631973588052404,0.99997268624428,1.00000036797091,18682.4675830092
96,500,"rho",0.278491951150543,0.0632277286521636,0.153917081913417,0.400040678456252,1.00011579502233,1.00051033217681,5839.85151474659
96,500,"sigma_y",1.02583152107911,0.013149104163012,1.00036079764903,1.05195546312945,1.00018278045552,1.00076453941412,16330.5090585341
97,500,"beta0_y",1.91499539642088,0.0576307011056981,1.80148828959825,2.02798659909051,1.00034469270593,1.00086346765341,1192.95026335576
97,500,"beta1_y",0.477128867368091,0.0284481517735783,0.416604605755536,0.531778829375348,1.00793482419829,1.01688950018248,226.573791217025
97,500,"beta2_y",1.00752941665389,0.0545062375554864,0.901713925393925,1.11446898302597,1.00050195086069,1.00171201133237,1237.5285921524
97,500,"sd_b0",1.00240260604958,0.0515808657738485,0.904689096909202,1.10556576237387,1.0006157377794,1.00217399139107,6236.26613873631
97,500,"sd_b1",0.586606498003732,0.020286062711935,0.548349167610019,0.62815358802084,1.00000653531676,1.00003378790822,18885.938104467
97,500,"rho",0.285796581255733,0.0601461334836158,0.16655034046797,0.401564976031887,1.00024566965523,1.00083806732562,6820.72910512348
97,500,"sigma_y",1.01950904568093,0.0131839972686808,0.994201737307461,1.04575059803194,1.00001936824103,1.00019689376077,16749.8490114748
98,500,"beta0_y",2.02755869311478,0.0577832752292521,1.91536960585429,2.14027518747136,1.00263053025859,1.00769756212057,1228.7566901507
98,500,"beta1_y",0.523434417643932,0.0285795024539488,0.467736847883711,0.578515317316457,1.01856823537167,1.05972173279095,228.598916668388
98,500,"beta2_y",0.974743555504898,0.0617957733608684,0.853271510237675,1.09793144514886,1.00201302940406,1.00677498346055,1191.68222666392
98,500,"sd_b0",1.0330065163487,0.0530334754258082,0.929927409569348,1.1383449236195,1.00009494806161,1.00045397532794,5882.2998181277
98,500,"sd_b1",0.633252941454819,0.0216199448277767,0.592702343261418,0.677652326705499,1.00040860687664,1.00151461138475,21112.8180893412
98,500,"rho",0.280512419659367,0.0591077182693448,0.163497974127171,0.394040365678547,1.00015060508248,1.00056542695288,7434.01467769753
98,500,"sigma_y",1.02221599967996,0.0131943551756576,0.996650320281264,1.04830624544377,1.00036392309617,1.00139816614824,16873.5211277015
99,500,"beta0_y",2.08301097967258,0.0591184255787026,1.96575297992416,2.19897920694719,1.00225601103192,1.00572493002002,1091.89445879331
99,500,"beta1_y",0.525389093723251,0.0260093876039084,0.47536654588544,0.576645918989958,1.02174865930523,1.06758641760378,281.991126003495
99,500,"beta2_y",1.02522802039205,0.0555772245080519,0.915585238444149,1.13238023914122,1.00096054235461,1.00284704550097,1173.1059776101
99,500,"sd_b0",1.03910586810332,0.0498384305438048,0.944510952468754,1.13965997252813,1.0001505138144,1.00039040276125,7143.11255996956
99,500,"sd_b1",0.577655014421012,0.0196752885486478,0.540631407395595,0.617601504325309,1.00002937175954,1.00014499422332,20316.0591571115
99,500,"rho",0.360553278052094,0.0551424601268108,0.250309369803391,0.466579958201147,1.00007553918624,1.00035809667972,7583.15744074031
99,500,"sigma_y",0.991215597885239,0.0127873014862486,0.966393481402317,1.01662633597603,1.00009449094064,1.00047149937142,16429.8586087992
100,500,"beta0_y",1.99053710006814,0.055721872525209,1.88159973639401,2.09910546490934,1.00030592084712,1.00121047224056,1279.0466207458
100,500,"beta1_y",0.509799854437582,0.0282139278422433,0.452833095643561,0.563165254105247,1.00230263215706,1.00851619822902,226.842991907537
100,500,"beta2_y",0.96406115263197,0.0544349981724567,0.857485723212577,1.07174799071493,1.00104503022609,1.00397702630682,1239.5726804656
100,500,"sd_b0",1.02029453213359,0.0506082323998182,0.922856245783986,1.12176474598239,1.00118731987774,1.00398481099596,6716.24563847755
100,500,"sd_b1",0.608261624408596,0.0207840292826433,0.568757007444641,0.65036687959658,0.999990554350745,1.00004705215439,18735.45379105
100,500,"rho",0.329689283806055,0.0572175668470365,0.215012869772787,0.44034448548641,1.00033210765855,1.00123591104995,7132.73776094298
100,500,"sigma_y",0.999660300974112,0.0129514587311884,0.974531829758794,1.02536204667471,1.00031761464627,1.00127472382235,16558.7206648612
