"N","replicate","parameter","estimate","posterior_sd","lower","median","upper","rhat","ess","censor_before_first","n12","n13","n23","converged"
500,58,"gamma23",0.53692753073678,0.124307047385944,0.294361148532361,0.535777992494011,0.78235738868578,1.00025133475597,9082.11906371669,0.424,171,117,68,TRUE
500,59,"lambda012",0.0850471960700403,0.00659495606505798,0.0725349173126745,0.0849092758018143,0.0984671630354544,1.00001206874047,7344.29206414587,0.396,187,115,87,TRUE
500,59,"lambda013",0.0433203088127995,0.00491292515835718,0.0342553758982724,0.0431069359228078,0.0533875175942945,1.00043027916758,4871.20169175304,0.396,187,115,87,TRUE
500,59,"lambda023",0.123747984330654,0.0131280481722855,0.0990766304671583,0.123243896786779,0.150748928887125,1.00050041690855,8932.77365047241,0.396,187,115,87,TRUE
500,59,"gamma12",-0.552421588599153,0.0828858585614562,-0.714719839136068,-0.552920238628668,-0.390643760064898,1.0000335978344,7451.64011954318,0.396,187,115,87,TRUE
500,59,"gamma13",0.694922037577365,0.105910735830879,0.485161387831568,0.694564072649305,0.900273435702903,1.00050773404556,4482.16631143578,0.396,187,115,87,TRUE
500,59,"gamma23",0.431622498953083,0.113917645892951,0.20717270440752,0.432155363494062,0.650891880456078,1.00051448277461,9308.11452597905,0.396,187,115,87,TRUE
500,60,"lambda012",0.0737721674606866,0.00615315675177735,0.0622906200865192,0.0735964594525993,0.0863522652384633,1.0003532536917,6268.07855930763,0.45,179,96,74,TRUE
500,60,"lambda013",0.0376080075939609,0.00440546964279717,0.0295804621270974,0.037395423149873,0.046834631059359,1.00006748426191,5382.96456244174,0.45,179,96,74,TRUE
500,60,"lambda023",0.129342830327577,0.0151404193200165,0.101164442173568,0.128888996732768,0.160318851641773,1.00009618715721,8217.18926491883,0.45,179,96,74,TRUE
500,60,"gamma12",-0.493674904892295,0.0813583465250363,-0.654554596252235,-0.494011890346997,-0.333013681303508,1.00052274936576,5788.15129029787,0.45,179,96,74,TRUE
500,60,"gamma13",0.740842274622959,0.0985313407506463,0.545391225665003,0.742987980172621,0.926229125977725,1.00065793280817,5434.50345576395,0.45,179,96,74,TRUE
500,60,"gamma23",0.492533590302753,0.120623476987079,0.25607712773763,0.494340932995741,0.729567002941105,0.999922819850757,8111.54215131588,0.45,179,96,74,TRUE
500,61,"lambda012",0.0829409979271735,0.0066547874562128,0.0703672249031752,0.082777084839479,0.0966863115253874,1.00060290460302,7144.7347925455,0.376,178,134,80,TRUE
500,61,"lambda013",0.0550414166734774,0.00558829342977733,0.0446805425812691,0.0548855260068339,0.0665117214395287,1.00049280500005,5058.43255258214,0.376,178,134,80,TRUE
500,61,"lambda023",0.113847351829612,0.0127338648309877,0.0902751756595785,0.113337954102767,0.140250815109792,1.00101768390889,8962.29362846252,0.376,178,134,80,TRUE
500,61,"gamma12",-0.466747399494804,0.0779050659929611,-0.619058310492902,-0.466339484845242,-0.313838998363404,1.00014530502832,7555.66233049506,0.376,178,134,80,TRUE
500,61,"gamma13",0.598466918674956,0.0925502360515007,0.42034297584083,0.597912481163672,0.778815758254935,1.00013694250952,5210.38199297377,0.376,178,134,80,TRUE
500,61,"gamma23",0.372239077705391,0.122643769162426,0.131629641456363,0.372747800689228,0.61357617771558,1.00028959041299,8526.6534907427,0.376,178,134,80,TRUE
500,62,"lambda012",0.0729621377755822,0.00595718021541807,0.0615949934279928,0.0728732413197807,0.0849934040443862,1.00019931761124,7594.07652939091,0.414,171,122,79,TRUE
500,62,"lambda013",0.0398530869067717,0.00459160683347278,0.0313189325515547,0.0396485593921135,0.0492560522768463,1.0005000987216,3764.97927127438,0.414,171,122,79,TRUE
500,62,"lambda023",0.126453842389945,0.01409190047195,0.100685642965626,0.125803022792516,0.155400622607965,1.00011761359516,8531.8835554508,0.414,171,122,79,TRUE
500,62,"gamma12",-0.535059592385812,0.0855345227127825,-0.702104297570894,-0.535497458650356,-0.365617407283926,1.00027418136209,6992.11693952497,0.414,171,122,79,TRUE
500,62,"gamma13",0.933325490259935,0.109885309180199,0.717085566267247,0.93379000795511,1.14782447256238,1.00072918429962,4013.49623661541,0.414,171,122,79,TRUE
500,62,"gamma23",0.500774753340968,0.115332228304372,0.275805885234575,0.50027625270874,0.726923102159746,1.00011318181964,9443.64229188768,0.414,171,122,79,TRUE
500,63,"lambda012",0.0765364762843325,0.00621776644441842,0.0649428637812318,0.0763511934682738,0.0891457566399267,1.00047615010942,6082.73012018109,0.378,190,121,92,TRUE
500,63,"lambda013",0.0462384998680267,0.00476399876710546,0.0374697312625685,0.046037687281172,0.0560055751499754,1.00009372584349,5659.13643275422,0.378,190,121,92,TRUE
500,63,"lambda023",0.138657760991542,0.0149003733864556,0.111439537423504,0.138158735439708,0.169121507076502,1.00012095497485,7948.27313536326,0.378,190,121,92,TRUE
500,63,"gamma12",-0.632197448215075,0.0893574285834348,-0.806599238179398,-0.632340814983307,-0.458936704599801,1.00022859784549,6248.54495816917,0.378,190,121,92,TRUE
500,63,"gamma13",0.681580888676728,0.100896947126206,0.484821840122112,0.682214628603487,0.877058961517117,1.00015952576429,5784.62444241476,0.378,190,121,92,TRUE
500,63,"gamma23",0.568537483067087,0.125826997104092,0.321120469166286,0.569481757225021,0.813059100997267,1.0000781062055,7740.24157132803,0.378,190,121,92,TRUE
500,64,"lambda012",0.0751128380518136,0.00623924633397891,0.0635270096785954,0.0749235821961726,0.0878493671749213,1.00027549082101,5863.32280942097,0.396,191,111,78,TRUE
500,64,"lambda013",0.0375789065783859,0.00452170416255788,0.0291774408419054,0.0373837530575165,0.0467308509445976,0.999982501014707,3948.72006990565,0.396,191,111,78,TRUE
500,64,"lambda023",0.0987425532007393,0.011469054401125,0.0774840418095334,0.0983186074487537,0.122570548295218,0.999947914306731,7730.83348945833,0.396,191,111,78,TRUE
500,64,"gamma12",-0.586732174114547,0.075784268560491,-0.733273726516304,-0.587895834683196,-0.436460643143678,1.00024974202726,5967.62837080408,0.396,191,111,78,TRUE
500,64,"gamma13",0.843794858832815,0.107152643147242,0.63362127552355,0.842035375124539,1.05489221384961,1.00004241176098,3933.18696707706,0.396,191,111,78,TRUE
500,64,"gamma23",0.336735803476457,0.113470316719044,0.113657104063189,0.336452826301193,0.56157942018939,1.00056594784722,7572.33225823235,0.396,191,111,78,TRUE
500,65,"lambda012",0.084687704992707,0.00676509280498532,0.0718813146736274,0.0845020336369956,0.098483040081411,1.00034243368537,6895.90770528149,0.374,182,131,77,TRUE
500,65,"lambda013",0.0559809914656729,0.00558039970137395,0.0454714991231328,0.0558485479121993,0.0675892779405783,1.00017484468195,5728.30060816517,0.374,182,131,77,TRUE
500,65,"lambda023",0.101255343820884,0.0113415375542066,0.0802469051937921,0.100804690596882,0.12464048699876,0.999975827518312,8614.77304523249,0.374,182,131,77,TRUE
500,65,"gamma12",-0.427168430659355,0.0783809807295451,-0.584399397907865,-0.42646806073999,-0.27534851159416,1.00015489435923,7361.52511498741,0.374,182,131,77,TRUE
500,65,"gamma13",0.651899433114732,0.0927621685404287,0.472310505632007,0.651728337652794,0.834230785756578,1.00044001058431,5963.23051711366,0.374,182,131,77,TRUE
500,65,"gamma23",0.378724186549808,0.122346298876753,0.135563120233143,0.379051949117778,0.618793894328419,1.00008607191969,9354.20893103404,0.374,182,131,77,TRUE
500,66,"lambda012",0.0775019758727376,0.0062130390819287,0.0656853520874996,0.0773352228468241,0.0902029134124522,1.00095312917022,6899.54546963958,0.416,180,112,83,TRUE
500,66,"lambda013",0.0377386483959927,0.00454408591561032,0.0293105860754455,0.0376202617475647,0.0469438148028351,1.00047961771346,4246.41984820975,0.416,180,112,83,TRUE
500,66,"lambda023",0.111018274310967,0.0126470625567996,0.0877748430991319,0.11056126620938,0.137339048126418,1.00011621910863,7824.55193076877,0.416,180,112,83,TRUE
500,66,"gamma12",-0.438133527490819,0.0745628126864148,-0.58224982194413,-0.438445016062479,-0.291533711877598,1.00000723834751,7220.45212337768,0.416,180,112,83,TRUE
500,66,"gamma13",0.881704948890497,0.102586185836043,0.68329298468326,0.88113848381968,1.0841804971087,1.00010171167424,4026.1486284349,0.416,180,112,83,TRUE
500,66,"gamma23",0.23351100819479,0.122731503157211,-0.00890810185843642,0.233493380282206,0.468075985906056,1.00067190361562,7404.30849397015,0.416,180,112,83,TRUE
500,67,"lambda012",0.0754752922162895,0.00615036157615842,0.06388373793804,0.0752922197442071,0.0879781807935487,1.00035004485134,6958.39403580753,0.416,177,115,79,TRUE
500,67,"lambda013",0.0409794775073704,0.00472015479376878,0.0322795435620084,0.0407640144215743,0.0506946896128784,1.00051007555063,4333.1380370857,0.416,177,115,79,TRUE
500,67,"lambda023",0.101564196370943,0.0112544300378775,0.0807327559913099,0.101393332136268,0.124615883088732,1.0002259637328,8905.05254881895,0.416,177,115,79,TRUE
500,67,"gamma12",-0.553953847410616,0.0840159418427401,-0.717886341454776,-0.554516951247341,-0.390912718479614,1.00026224510068,6791.12013948545,0.416,177,115,79,TRUE
500,67,"gamma13",0.885699192953656,0.107074003967067,0.673967451501492,0.885450513984848,1.09177029544229,1.00020506875857,4531.37702580225,0.416,177,115,79,TRUE
500,67,"gamma23",0.46183103287307,0.113177910403885,0.244700815162707,0.461319905707989,0.684182630754009,0.999935523869325,8869.05667568757,0.416,177,115,79,TRUE
500,68,"lambda012",0.083229528607718,0.0064387147460079,0.0711949438918461,0.0830777411985539,0.096360906573674,1.0000491980493,8048.49140605506,0.394,181,122,63,TRUE
500,68,"lambda013",0.0489957655758538,0.00505369448775561,0.0394312298418449,0.048876984969266,0.0595007652276698,1.00061756780677,5384.57490271075,0.394,181,122,63,TRUE
500,68,"lambda023",0.0854137468389213,0.0105531422910053,0.066141078087211,0.085022589947493,0.107086886129828,1.00079385821708,9084.56060523102,0.394,181,122,63,TRUE
500,68,"gamma12",-0.407546770630212,0.0802016929245582,-0.564485246646123,-0.407608158686735,-0.251393935278377,1.00022119945209,7701.14775017522,0.394,181,122,63,TRUE
500,68,"gamma13",0.590430854263146,0.087924811701912,0.418473670749998,0.590038485952267,0.761685226672586,1.00029660660371,5243.97837252368,0.394,181,122,63,TRUE
500,68,"gamma23",0.635532731420102,0.133484777635057,0.371807270916595,0.636507167837498,0.895316138365987,1.00051925200049,9406.76710867876,0.394,181,122,63,TRUE
500,69,"lambda012",0.0862614391245195,0.00640439990230016,0.0740671708325,0.0861516167079378,0.099216234779715,1.00026565545248,6931.51064706994,0.356,212,110,87,TRUE
500,69,"lambda013",0.0414760011755674,0.00454826039493152,0.0330241010762761,0.0413073940947047,0.0509359989539837,1.00136565365669,5366.85115521482,0.356,212,110,87,TRUE
500,69,"lambda023",0.105873456386004,0.0113837613534004,0.0847203393438971,0.105439421797298,0.128894674899079,0.999984404289478,8426.48352581856,0.356,212,110,87,TRUE
500,69,"gamma12",-0.43743578165447,0.0782121202851852,-0.589476943512311,-0.437731219968637,-0.283552136598457,1.0001434085478,7211.90486939146,0.356,212,110,87,TRUE
500,69,"gamma13",0.729748153411462,0.10819111142084,0.517413105664412,0.729756883419318,0.941318837969739,1.00109572024792,5468.39080819112,0.356,212,110,87,TRUE
500,69,"gamma23",0.419376539484708,0.118851189565021,0.18298551409266,0.419819845051715,0.650949441697794,1.00058759514774,8658.87548545952,0.356,212,110,87,TRUE
500,70,"lambda012",0.0994124687825617,0.00762500569702029,0.0849815456112633,0.0992517620144388,0.114802419769365,1.00056055979639,7064.37598949908,0.338,206,125,83,TRUE
500,70,"lambda013",0.0594604876787522,0.0059203637709527,0.0484046961152851,0.0592942530157067,0.071531750382369,1.00051652338858,6082.19564020167,0.338,206,125,83,TRUE
500,70,"lambda023",0.0976995008003275,0.0110860491564804,0.0770849779272442,0.0972710001862053,0.12081270771769,1.00028656348863,7574.6080690439,0.338,206,125,83,TRUE
500,70,"gamma12",-0.522826231199739,0.0767310543368932,-0.675385119056427,-0.522028460741744,-0.372272205591737,1.00013485793345,6802.45969331502,0.338,206,125,83,TRUE
500,70,"gamma13",0.501273339804889,0.091861024117727,0.320942292052647,0.501197004220052,0.684758431067302,1.00010903571643,6377.74244133636,0.338,206,125,83,TRUE
500,70,"gamma23",0.435845515254442,0.11657981084469,0.20623949673317,0.435843891998662,0.664865285585245,1.00060701369769,8357.57733488692,0.338,206,125,83,TRUE
500,71,"lambda012",0.0772766810224491,0.00604035301524884,0.0660312243667191,0.0770844400773678,0.0897223163693504,1.00085736986121,7288.39809446475,0.39,180,125,75,TRUE
500,71,"lambda013",0.046317216452514,0.00501449384437005,0.0368649921016349,0.0460934980594096,0.0566213377969904,1.00039424509015,4910.72959448757,0.39,180,125,75,TRUE
500,71,"lambda023",0.108507950528026,0.01228794333595,0.0857534191395787,0.108109281325021,0.133714814853497,1.00039837525443,9287.86700506111,0.39,180,125,75,TRUE
500,71,"gamma12",-0.490480117722353,0.0755135954866424,-0.638631055363914,-0.491258824520003,-0.342406146732502,1.00031083168811,7468.65337220124,0.39,180,125,75,TRUE
500,71,"gamma13",0.596500504416325,0.101129235940402,0.401588219455108,0.59578374123248,0.791323930165006,1.00051980022623,5094.77988853704,0.39,180,125,75,TRUE
500,71,"gamma23",0.406146749699952,0.117886626412957,0.174195406898572,0.405209970333126,0.63754818628234,1.00017541533833,9482.85524278966,0.39,180,125,75,TRUE
500,72,"lambda012",0.0870256574399441,0.00660053197598114,0.0745900970706177,0.086884087644868,0.100119502604821,1.00063488525933,7482.76112549978,0.374,199,114,83,TRUE
500,72,"lambda013",0.0418442218498815,0.00475429414533502,0.0330399971980407,0.0416989343139943,0.0516295164125426,1.00014917150053,4673.96075828085,0.374,199,114,83,TRUE
500,72,"lambda023",0.102660320812271,0.0112428767101067,0.0819334193141336,0.102272557482682,0.125839647682273,0.999932146012401,8726.76906179628,0.374,199,114,83,TRUE
500,72,"gamma12",-0.405807605226059,0.0751079395262302,-0.552651431222614,-0.405601949111501,-0.259794993801185,1.00015854360718,8071.28381278782,0.374,199,114,83,TRUE
500,72,"gamma13",0.857624210238849,0.110844782795562,0.638851327637021,0.858011131357117,1.07481597519235,1.00047709829929,4437.63371681478,0.374,199,114,83,TRUE
